STATE,SEX,AGEGRP,NMEMB,YEAR
Wyoming,1,00_04,1236,2010
Wyoming,2,00_04,1164,2010
Wyoming,1,05_09,1347,2010
Wyoming,2,05_09,1287,2010
Wyoming,1,10_19,2800,2010
Wyoming,2,10_19,2646,2010
Wyoming,1,20_29,2196,2010
Wyoming,2,20_29,2127,2010
Wyoming,1,30_39,2558,2010
Wyoming,2,30_39,2281,2010
Wyoming,1,40_49,2651,2010
Wyoming,2,40_49,2697,2010
Wyoming,1,50_59,3225,2010
Wyoming,2,50_59,3058,2010
Wyoming,1,60_69,929,2010
Wyoming,2,60_69,847,2010
Alabama,1,00_04,9650,2011
Alabama,2,00_04,9307,2011
Alabama,1,05_09,12072,2011
Alabama,2,05_09,11677,2011
Alabama,1,10_19,30647,2011
Alabama,2,10_19,29541,2011
Alabama,1,20_29,23825,2011
Alabama,2,20_29,25159,2011
Alabama,1,30_39,28494,2011
Alabama,2,30_39,30818,2011
Alabama,1,40_49,34519,2011
Alabama,2,40_49,38020,2011
Alabama,1,50_59,38956,2011
Alabama,2,50_59,43213,2011
Alabama,1,60_69,14322,2011
Alabama,2,60_69,15028,2011
Alaska,1,00_04,945,2011
Alaska,2,00_04,838,2011
Alaska,1,05_09,1032,2011
Alaska,2,05_09,974,2011
Alaska,1,10_19,2452,2011
Alaska,2,10_19,2338,2011
Alaska,1,20_29,2111,2011
Alaska,2,20_29,2284,2011
Alaska,1,30_39,1872,2011
Alaska,2,30_39,2232,2011
Alaska,1,40_49,2434,2011
Alaska,2,40_49,2833,2011
Alaska,1,50_59,2671,2011
Alaska,2,50_59,3053,2011
Alaska,1,60_69,661,2011
Alaska,2,60_69,686,2011
Arizona,1,00_04,16306,2011
Arizona,2,00_04,15592,2011
Arizona,1,05_09,17750,2011
Arizona,2,05_09,16766,2011
Arizona,1,10_19,36367,2011
Arizona,2,10_19,35025,2011
Arizona,1,20_29,27766,2011
Arizona,2,20_29,31615,2011
Arizona,1,30_39,34569,2011
Arizona,2,30_39,37383,2011
Arizona,1,40_49,36108,2011
Arizona,2,40_49,38334,2011
Arizona,1,50_59,32228,2011
Arizona,2,50_59,37747,2011
Arizona,1,60_69,11904,2011
Arizona,2,60_69,13797,2011
Arkansas,1,00_04,5047,2011
Arkansas,2,00_04,4785,2011
Arkansas,1,05_09,6508,2011
Arkansas,2,05_09,6488,2011
Arkansas,1,10_19,16162,2011
Arkansas,2,10_19,15722,2011
Arkansas,1,20_29,11587,2011
Arkansas,2,20_29,11119,2011
Arkansas,1,30_39,14547,2011
Arkansas,2,30_39,14436,2011
Arkansas,1,40_49,18424,2011
Arkansas,2,40_49,17589,2011
Arkansas,1,50_59,16939,2011
Arkansas,2,50_59,16790,2011
Arkansas,1,60_69,5327,2011
Arkansas,2,60_69,5566,2011
California,1,00_04,139153,2011
California,2,00_04,132456,2011
California,1,05_09,160634,2011
California,2,05_09,153514,2011
California,1,10_19,368355,2011
California,2,10_19,354114,2011
California,1,20_29,263197,2011
California,2,20_29,279560,2011
California,1,30_39,289219,2011
California,2,30_39,331891,2011
California,1,40_49,364118,2011
California,2,40_49,405692,2011
California,1,50_59,379763,2011
California,2,50_59,432637,2011
California,1,60_69,132006,2011
California,2,60_69,147443,2011
Colorado,1,00_04,14278,2011
Colorado,2,00_04,13427,2011
Colorado,1,05_09,16132,2011
Colorado,2,05_09,15542,2011
Colorado,1,10_19,34026,2011
Colorado,2,10_19,32190,2011
Colorado,1,20_29,26391,2011
Colorado,2,20_29,27780,2011
Colorado,1,30_39,32044,2011
Colorado,2,30_39,33828,2011
Colorado,1,40_49,37844,2011
Colorado,2,40_49,39250,2011
Colorado,1,50_59,38371,2011
Colorado,2,50_59,41473,2011
Colorado,1,60_69,12877,2011
Colorado,2,60_69,14858,2011
Connecticut,1,00_04,14928,2011
Connecticut,2,00_04,14227,2011
Connecticut,1,05_09,21199,2011
Connecticut,2,05_09,20129,2011
Connecticut,1,10_19,59857,2011
Connecticut,2,10_19,57339,2011
Connecticut,1,20_29,42203,2011
Connecticut,2,20_29,40913,2011
Connecticut,1,30_39,38447,2011
Connecticut,2,30_39,42907,2011
Connecticut,1,40_49,62650,2011
Connecticut,2,40_49,69576,2011
Connecticut,1,50_59,70570,2011
Connecticut,2,50_59,77508,2011
Connecticut,1,60_69,24262,2011
Connecticut,2,60_69,26727,2011
Delaware,1,00_04,4245,2011
Delaware,2,00_04,4024,2011
Delaware,1,05_09,4967,2011
Delaware,2,05_09,4907,2011
Delaware,1,10_19,11986,2011
Delaware,2,10_19,11359,2011
Delaware,1,20_29,6754,2011
Delaware,2,20_29,7679,2011
Delaware,1,30_39,8702,2011
Delaware,2,30_39,10777,2011
Delaware,1,40_49,11348,2011
Delaware,2,40_49,14102,2011
Delaware,1,50_59,12109,2011
Delaware,2,50_59,15087,2011
Delaware,1,60_69,4843,2011
Delaware,2,60_69,5707,2011
Florida,1,00_04,37344,2011
Florida,2,00_04,35320,2011
Florida,1,05_09,43616,2011
Florida,2,05_09,41466,2011
Florida,1,10_19,103005,2011
Florida,2,10_19,99766,2011
Florida,1,20_29,79199,2011
Florida,2,20_29,89049,2011
Florida,1,30_39,95118,2011
Florida,2,30_39,108293,2011
Florida,1,40_49,123535,2011
Florida,2,40_49,136769,2011
Florida,1,50_59,119307,2011
Florida,2,50_59,140270,2011
Florida,1,60_69,43171,2011
Florida,2,60_69,51164,2011
Georgia,1,00_04,44937,2011
Georgia,2,00_04,42635,2011
Georgia,1,05_09,55995,2011
Georgia,2,05_09,53967,2011
Georgia,1,10_19,132747,2011
Georgia,2,10_19,128045,2011
Georgia,1,20_29,87263,2011
Georgia,2,20_29,103187,2011
Georgia,1,30_39,106902,2011
Georgia,2,30_39,141138,2011
Georgia,1,40_49,138833,2011
Georgia,2,40_49,173266,2011
Georgia,1,50_59,135516,2011
Georgia,2,50_59,173991,2011
Georgia,1,60_69,49937,2011
Georgia,2,60_69,61574,2011
Hawaii,1,00_04,96,2011
Hawaii,2,00_04,89,2011
Hawaii,1,05_09,109,2011
Hawaii,2,05_09,130,2011
Hawaii,1,10_19,274,2011
Hawaii,2,10_19,282,2011
Hawaii,1,20_29,246,2011
Hawaii,2,20_29,272,2011
Hawaii,1,30_39,250,2011
Hawaii,2,30_39,232,2011
Hawaii,1,40_49,355,2011
Hawaii,2,40_49,398,2011
Hawaii,1,50_59,583,2011
Hawaii,2,50_59,689,2011
Hawaii,1,60_69,429,2011
Hawaii,2,60_69,460,2011
Idaho,1,00_04,2988,2011
Idaho,2,00_04,2857,2011
Idaho,1,05_09,3481,2011
Idaho,2,05_09,3348,2011
Idaho,1,10_19,7054,2011
Idaho,2,10_19,6913,2011
Idaho,1,20_29,4886,2011
Idaho,2,20_29,5365,2011
Idaho,1,30_39,5493,2011
Idaho,2,30_39,5598,2011
Idaho,1,40_49,5751,2011
Idaho,2,40_49,6068,2011
Idaho,1,50_59,6330,2011
Idaho,2,50_59,6786,2011
Idaho,1,60_69,2241,2011
Idaho,2,60_69,2357,2011
Illinois,1,00_04,76181,2011
Illinois,2,00_04,72613,2011
Illinois,1,05_09,89365,2011
Illinois,2,05_09,85324,2011
Illinois,1,10_19,204702,2011
Illinois,2,10_19,195693,2011
Illinois,1,20_29,166310,2011
Illinois,2,20_29,169881,2011
Illinois,1,30_39,182059,2011
Illinois,2,30_39,195779,2011
Illinois,1,40_49,219792,2011
Illinois,2,40_49,239945,2011
Illinois,1,50_59,225020,2011
Illinois,2,50_59,252487,2011
Illinois,1,60_69,72688,2011
Illinois,2,60_69,80270,2011
Indiana,1,00_04,54242,2011
Indiana,2,00_04,51366,2011
Indiana,1,05_09,59965,2011
Indiana,2,05_09,57171,2011
Indiana,1,10_19,127062,2011
Indiana,2,10_19,123686,2011
Indiana,1,20_29,75220,2011
Indiana,2,20_29,81776,2011
Indiana,1,30_39,85284,2011
Indiana,2,30_39,93861,2011
Indiana,1,40_49,109102,2011
Indiana,2,40_49,117439,2011
Indiana,1,50_59,124397,2011
Indiana,2,50_59,135105,2011
Indiana,1,60_69,44284,2011
Indiana,2,60_69,47681,2011
Iowa,1,00_04,7083,2011
Iowa,2,00_04,6869,2011
Iowa,1,05_09,8424,2011
Iowa,2,05_09,8140,2011
Iowa,1,10_19,19598,2011
Iowa,2,10_19,18527,2011
Iowa,1,20_29,15200,2011
Iowa,2,20_29,14939,2011
Iowa,1,30_39,15963,2011
Iowa,2,30_39,15581,2011
Iowa,1,40_49,19641,2011
Iowa,2,40_49,19077,2011
Iowa,1,50_59,19842,2011
Iowa,2,50_59,18927,2011
Iowa,1,60_69,5703,2011
Iowa,2,60_69,5331,2011
Kansas,1,00_04,7146,2011
Kansas,2,00_04,6758,2011
Kansas,1,05_09,8387,2011
Kansas,2,05_09,7861,2011
Kansas,1,10_19,18758,2011
Kansas,2,10_19,17987,2011
Kansas,1,20_29,12715,2011
Kansas,2,20_29,13193,2011
Kansas,1,30_39,14418,2011
Kansas,2,30_39,14906,2011
Kansas,1,40_49,17932,2011
Kansas,2,40_49,18529,2011
Kansas,1,50_59,18653,2011
Kansas,2,50_59,19798,2011
Kansas,1,60_69,6192,2011
Kansas,2,60_69,6163,2011
Kentucky,1,00_04,16462,2011
Kentucky,2,00_04,15699,2011
Kentucky,1,05_09,20708,2011
Kentucky,2,05_09,19639,2011
Kentucky,1,10_19,48937,2011
Kentucky,2,10_19,46659,2011
Kentucky,1,20_29,35034,2011
Kentucky,2,20_29,36101,2011
Kentucky,1,30_39,44222,2011
Kentucky,2,30_39,45791,2011
Kentucky,1,40_49,56434,2011
Kentucky,2,40_49,58422,2011
Kentucky,1,50_59,58392,2011
Kentucky,2,50_59,61172,2011
Kentucky,1,60_69,19617,2011
Kentucky,2,60_69,19911,2011
Louisiana,1,00_04,7747,2011
Louisiana,2,00_04,7391,2011
Louisiana,1,05_09,9244,2011
Louisiana,2,05_09,8835,2011
Louisiana,1,10_19,21498,2011
Louisiana,2,10_19,21211,2011
Louisiana,1,20_29,18555,2011
Louisiana,2,20_29,17979,2011
Louisiana,1,30_39,20465,2011
Louisiana,2,30_39,19855,2011
Louisiana,1,40_49,22900,2011
Louisiana,2,40_49,23581,2011
Louisiana,1,50_59,26108,2011
Louisiana,2,50_59,26058,2011
Louisiana,1,60_69,8788,2011
Louisiana,2,60_69,8409,2011
Maine,1,00_04,4616,2011
Maine,2,00_04,4413,2011
Maine,1,05_09,6672,2011
Maine,2,05_09,6225,2011
Maine,1,10_19,18725,2011
Maine,2,10_19,18173,2011
Maine,1,20_29,12802,2011
Maine,2,20_29,13060,2011
Maine,1,30_39,13174,2011
Maine,2,30_39,14897,2011
Maine,1,40_49,21158,2011
Maine,2,40_49,24372,2011
Maine,1,50_59,26397,2011
Maine,2,50_59,30207,2011
Maine,1,60_69,9394,2011
Maine,2,60_69,10006,2011
Maryland,1,00_04,8584,2011
Maryland,2,00_04,8416,2011
Maryland,1,05_09,10093,2011
Maryland,2,05_09,9666,2011
Maryland,1,10_19,23368,2011
Maryland,2,10_19,22484,2011
Maryland,1,20_29,19411,2011
Maryland,2,20_29,18691,2011
Maryland,1,30_39,20911,2011
Maryland,2,30_39,21825,2011
Maryland,1,40_49,26436,2011
Maryland,2,40_49,28312,2011
Maryland,1,50_59,26860,2011
Maryland,2,50_59,28450,2011
Maryland,1,60_69,8816,2011
Maryland,2,60_69,9620,2011
Massachusetts,1,00_04,15165,2011
Massachusetts,2,00_04,14473,2011
Massachusetts,1,05_09,17879,2011
Massachusetts,2,05_09,17391,2011
Massachusetts,1,10_19,39700,2011
Massachusetts,2,10_19,38443,2011
Massachusetts,1,20_29,31310,2011
Massachusetts,2,20_29,32734,2011
Massachusetts,1,30_39,36064,2011
Massachusetts,2,30_39,39274,2011
Massachusetts,1,40_49,47191,2011
Massachusetts,2,40_49,51145,2011
Massachusetts,1,50_59,47451,2011
Massachusetts,2,50_59,53879,2011
Massachusetts,1,60_69,17788,2011
Massachusetts,2,60_69,20590,2011
Michigan,1,00_04,30665,2011
Michigan,2,00_04,29608,2011
Michigan,1,05_09,39735,2011
Michigan,2,05_09,37990,2011
Michigan,1,10_19,96751,2011
Michigan,2,10_19,92718,2011
Michigan,1,20_29,61715,2011
Michigan,2,20_29,64651,2011
Michigan,1,30_39,65624,2011
Michigan,2,30_39,73708,2011
Michigan,1,40_49,93637,2011
Michigan,2,40_49,101987,2011
Michigan,1,50_59,118926,2011
Michigan,2,50_59,134001,2011
Michigan,1,60_69,54371,2011
Michigan,2,60_69,61832,2011
Minnesota,1,00_04,11476,2011
Minnesota,2,00_04,10998,2011
Minnesota,1,05_09,12518,2011
Minnesota,2,05_09,12098,2011
Minnesota,1,10_19,26067,2011
Minnesota,2,10_19,24783,2011
Minnesota,1,20_29,20742,2011
Minnesota,2,20_29,20867,2011
Minnesota,1,30_39,22897,2011
Minnesota,2,30_39,23077,2011
Minnesota,1,40_49,27080,2011
Minnesota,2,40_49,27672,2011
Minnesota,1,50_59,26271,2011
Minnesota,2,50_59,26047,2011
Minnesota,1,60_69,7205,2011
Minnesota,2,60_69,6869,2011
Mississippi,1,00_04,7592,2011
Mississippi,2,00_04,7245,2011
Mississippi,1,05_09,8811,2011
Mississippi,2,05_09,8557,2011
Mississippi,1,10_19,21898,2011
Mississippi,2,10_19,21012,2011
Mississippi,1,20_29,16925,2011
Mississippi,2,20_29,21215,2011
Mississippi,1,30_39,20844,2011
Mississippi,2,30_39,30600,2011
Mississippi,1,40_49,25738,2011
Mississippi,2,40_49,37325,2011
Mississippi,1,50_59,27995,2011
Mississippi,2,50_59,40353,2011
Mississippi,1,60_69,10069,2011
Mississippi,2,60_69,12908,2011
Missouri,1,00_04,20634,2011
Missouri,2,00_04,19457,2011
Missouri,1,05_09,24610,2011
Missouri,2,05_09,23523,2011
Missouri,1,10_19,59011,2011
Missouri,2,10_19,56405,2011
Missouri,1,20_29,42604,2011
Missouri,2,20_29,46197,2011
Missouri,1,30_39,44914,2011
Missouri,2,30_39,51526,2011
Missouri,1,40_49,56572,2011
Missouri,2,40_49,65953,2011
Missouri,1,50_59,63189,2011
Missouri,2,50_59,73933,2011
Missouri,1,60_69,21075,2011
Missouri,2,60_69,24464,2011
Montana,1,00_04,4585,2011
Montana,2,00_04,4334,2011
Montana,1,05_09,4929,2011
Montana,2,05_09,4800,2011
Montana,1,10_19,11715,2011
Montana,2,10_19,11299,2011
Montana,1,20_29,10139,2011
Montana,2,20_29,10767,2011
Montana,1,30_39,10964,2011
Montana,2,30_39,11711,2011
Montana,1,40_49,12785,2011
Montana,2,40_49,14424,2011
Montana,1,50_59,16601,2011
Montana,2,50_59,18819,2011
Montana,1,60_69,5901,2011
Montana,2,60_69,6448,2011
Nebraska,1,00_04,4099,2011
Nebraska,2,00_04,3832,2011
Nebraska,1,05_09,4663,2011
Nebraska,2,05_09,4399,2011
Nebraska,1,10_19,9881,2011
Nebraska,2,10_19,9496,2011
Nebraska,1,20_29,7879,2011
Nebraska,2,20_29,7730,2011
Nebraska,1,30_39,8491,2011
Nebraska,2,30_39,8278,2011
Nebraska,1,40_49,9599,2011
Nebraska,2,40_49,9270,2011
Nebraska,1,50_59,9459,2011
Nebraska,2,50_59,9061,2011
Nebraska,1,60_69,2560,2011
Nebraska,2,60_69,2458,2011
Nevada,1,00_04,6725,2011
Nevada,2,00_04,6392,2011
Nevada,1,05_09,7325,2011
Nevada,2,05_09,7133,2011
Nevada,1,10_19,16680,2011
Nevada,2,10_19,15832,2011
Nevada,1,20_29,11272,2011
Nevada,2,20_29,12500,2011
Nevada,1,30_39,14721,2011
Nevada,2,30_39,15370,2011
Nevada,1,40_49,17220,2011
Nevada,2,40_49,17041,2011
Nevada,1,50_59,15215,2011
Nevada,2,50_59,16547,2011
Nevada,1,60_69,5705,2011
Nevada,2,60_69,6414,2011
New Hampshire,1,00_04,4252,2011
New Hampshire,2,00_04,4059,2011
New Hampshire,1,05_09,5761,2011
New Hampshire,2,05_09,5595,2011
New Hampshire,1,10_19,14770,2011
New Hampshire,2,10_19,14249,2011
New Hampshire,1,20_29,10265,2011
New Hampshire,2,20_29,10176,2011
New Hampshire,1,30_39,11130,2011
New Hampshire,2,30_39,12014,2011
New Hampshire,1,40_49,17540,2011
New Hampshire,2,40_49,18616,2011
New Hampshire,1,50_59,18861,2011
New Hampshire,2,50_59,20074,2011
New Hampshire,1,60_69,6440,2011
New Hampshire,2,60_69,6976,2011
New Jersey,1,00_04,24455,2011
New Jersey,2,00_04,23609,2011
New Jersey,1,05_09,28469,2011
New Jersey,2,05_09,27543,2011
New Jersey,1,10_19,61546,2011
New Jersey,2,10_19,59082,2011
New Jersey,1,20_29,41584,2011
New Jersey,2,20_29,42330,2011
New Jersey,1,30_39,51935,2011
New Jersey,2,30_39,56663,2011
New Jersey,1,40_49,69985,2011
New Jersey,2,40_49,74632,2011
New Jersey,1,50_59,63269,2011
New Jersey,2,50_59,67268,2011
New Jersey,1,60_69,19671,2011
New Jersey,2,60_69,20981,2011
New Mexico,1,00_04,9659,2011
New Mexico,2,00_04,9108,2011
New Mexico,1,05_09,12022,2011
New Mexico,2,05_09,11592,2011
New Mexico,1,10_19,29710,2011
New Mexico,2,10_19,28505,2011
New Mexico,1,20_29,25076,2011
New Mexico,2,20_29,25781,2011
New Mexico,1,30_39,25612,2011
New Mexico,2,30_39,28875,2011
New Mexico,1,40_49,32413,2011
New Mexico,2,40_49,37310,2011
New Mexico,1,50_59,38423,2011
New Mexico,2,50_59,45411,2011
New Mexico,1,60_69,13454,2011
New Mexico,2,60_69,15278,2011
New York,1,00_04,56239,2011
New York,2,00_04,53013,2011
New York,1,05_09,64567,2011
New York,2,05_09,61729,2011
New York,1,10_19,146786,2011
New York,2,10_19,141790,2011
New York,1,20_29,113046,2011
New York,2,20_29,116790,2011
New York,1,30_39,131821,2011
New York,2,30_39,139311,2011
New York,1,40_49,169862,2011
New York,2,40_49,176464,2011
New York,1,50_59,169423,2011
New York,2,50_59,176840,2011
New York,1,60_69,57395,2011
New York,2,60_69,61396,2011
North Carolina,1,00_04,30268,2011
North Carolina,2,00_04,28351,2011
North Carolina,1,05_09,36765,2011
North Carolina,2,05_09,35135,2011
North Carolina,1,10_19,82571,2011
North Carolina,2,10_19,79539,2011
North Carolina,1,20_29,53874,2011
North Carolina,2,20_29,69502,2011
North Carolina,1,30_39,73678,2011
North Carolina,2,30_39,102617,2011
North Carolina,1,40_49,96519,2011
North Carolina,2,40_49,129655,2011
North Carolina,1,50_59,99014,2011
North Carolina,2,50_59,140039,2011
North Carolina,1,60_69,39517,2011
North Carolina,2,60_69,54062,2011
North Dakota,1,00_04,1090,2011
North Dakota,2,00_04,983,2011
North Dakota,1,05_09,1038,2011
North Dakota,2,05_09,1040,2011
North Dakota,1,10_19,2245,2011
North Dakota,2,10_19,2018,2011
North Dakota,1,20_29,2419,2011
North Dakota,2,20_29,1996,2011
North Dakota,1,30_39,2208,2011
North Dakota,2,30_39,1824,2011
North Dakota,1,40_49,2194,2011
North Dakota,2,40_49,2038,2011
North Dakota,1,50_59,2419,2011
North Dakota,2,50_59,2284,2011
North Dakota,1,60_69,614,2011
North Dakota,2,60_69,528,2011
Ohio,1,00_04,47071,2011
Ohio,2,00_04,45104,2011
Ohio,1,05_09,57978,2011
Ohio,2,05_09,55665,2011
Ohio,1,10_19,139977,2011
Ohio,2,10_19,134017,2011
Ohio,1,20_29,95558,2011
Ohio,2,20_29,97949,2011
Ohio,1,30_39,109939,2011
Ohio,2,30_39,118405,2011
Ohio,1,40_49,143712,2011
Ohio,2,40_49,156371,2011
Ohio,1,50_59,162467,2011
Ohio,2,50_59,177456,2011
Ohio,1,60_69,57264,2011
Ohio,2,60_69,61051,2011
Oklahoma,1,00_04,15013,2011
Oklahoma,2,00_04,14167,2011
Oklahoma,1,05_09,17727,2011
Oklahoma,2,05_09,17021,2011
Oklahoma,1,10_19,38961,2011
Oklahoma,2,10_19,37654,2011
Oklahoma,1,20_29,33583,2011
Oklahoma,2,20_29,33096,2011
Oklahoma,1,30_39,37788,2011
Oklahoma,2,30_39,37130,2011
Oklahoma,1,40_49,41973,2011
Oklahoma,2,40_49,42312,2011
Oklahoma,1,50_59,46620,2011
Oklahoma,2,50_59,48036,2011
Oklahoma,1,60_69,14196,2011
Oklahoma,2,60_69,15329,2011
Oregon,1,00_04,10184,2011
Oregon,2,00_04,9762,2011
Oregon,1,05_09,11545,2011
Oregon,2,05_09,10994,2011
Oregon,1,10_19,26908,2011
Oregon,2,10_19,25965,2011
Oregon,1,20_29,18961,2011
Oregon,2,20_29,21049,2011
Oregon,1,30_39,22353,2011
Oregon,2,30_39,25199,2011
Oregon,1,40_49,25665,2011
Oregon,2,40_49,29024,2011
Oregon,1,50_59,29052,2011
Oregon,2,50_59,34587,2011
Oregon,1,60_69,10845,2011
Oregon,2,60_69,12224,2011
Pennsylvania,1,00_04,63877,2011
Pennsylvania,2,00_04,60899,2011
Pennsylvania,1,05_09,77323,2011
Pennsylvania,2,05_09,74204,2011
Pennsylvania,1,10_19,187032,2011
Pennsylvania,2,10_19,180585,2011
Pennsylvania,1,20_29,138708,2011
Pennsylvania,2,20_29,138129,2011
Pennsylvania,1,30_39,150505,2011
Pennsylvania,2,30_39,162084,2011
Pennsylvania,1,40_49,211803,2011
Pennsylvania,2,40_49,229408,2011
Pennsylvania,1,50_59,250577,2011
Pennsylvania,2,50_59,274449,2011
Pennsylvania,1,60_69,91260,2011
Pennsylvania,2,60_69,98828,2011
Rhode Island,1,00_04,2218,2011
Rhode Island,2,00_04,2025,2011
Rhode Island,1,05_09,2537,2011
Rhode Island,2,05_09,2450,2011
Rhode Island,1,10_19,5683,2011
Rhode Island,2,10_19,5508,2011
Rhode Island,1,20_29,4977,2011
Rhode Island,2,20_29,5284,2011
Rhode Island,1,30_39,5191,2011
Rhode Island,2,30_39,5663,2011
Rhode Island,1,40_49,6737,2011
Rhode Island,2,40_49,7364,2011
Rhode Island,1,50_59,6990,2011
Rhode Island,2,50_59,7630,2011
Rhode Island,1,60_69,2222,2011
Rhode Island,2,60_69,2387,2011
South Carolina,1,00_04,27784,2011
South Carolina,2,00_04,26671,2011
South Carolina,1,05_09,34066,2011
South Carolina,2,05_09,32815,2011
South Carolina,1,10_19,77338,2011
South Carolina,2,10_19,74498,2011
South Carolina,1,20_29,55540,2011
South Carolina,2,20_29,62446,2011
South Carolina,1,30_39,70541,2011
South Carolina,2,30_39,85116,2011
South Carolina,1,40_49,89129,2011
South Carolina,2,40_49,106448,2011
South Carolina,1,50_59,93894,2011
South Carolina,2,50_59,118370,2011
South Carolina,1,60_69,35038,2011
South Carolina,2,60_69,43124,2011
South Dakota,1,00_04,1488,2011
South Dakota,2,00_04,1451,2011
South Dakota,1,05_09,1634,2011
South Dakota,2,05_09,1519,2011
South Dakota,1,10_19,3310,2011
South Dakota,2,10_19,3291,2011
South Dakota,1,20_29,2683,2011
South Dakota,2,20_29,2857,2011
South Dakota,1,30_39,2864,2011
South Dakota,2,30_39,3091,2011
South Dakota,1,40_49,3204,2011
South Dakota,2,40_49,3378,2011
South Dakota,1,50_59,3319,2011
South Dakota,2,50_59,3347,2011
South Dakota,1,60_69,1057,2011
South Dakota,2,60_69,1126,2011
Tennessee,1,00_04,20911,2011
Tennessee,2,00_04,19390,2011
Tennessee,1,05_09,25727,2011
Tennessee,2,05_09,24585,2011
Tennessee,1,10_19,60971,2011
Tennessee,2,10_19,58393,2011
Tennessee,1,20_29,42423,2011
Tennessee,2,20_29,47131,2011
Tennessee,1,30_39,50698,2011
Tennessee,2,30_39,60034,2011
Tennessee,1,40_49,63778,2011
Tennessee,2,40_49,75508,2011
Tennessee,1,50_59,69577,2011
Tennessee,2,50_59,85323,2011
Tennessee,1,60_69,26056,2011
Tennessee,2,60_69,30496,2011
Texas,1,00_04,113766,2011
Texas,2,00_04,109038,2011
Texas,1,05_09,134020,2011
Texas,2,05_09,129558,2011
Texas,1,10_19,299781,2011
Texas,2,10_19,287657,2011
Texas,1,20_29,239606,2011
Texas,2,20_29,252807,2011
Texas,1,30_39,276389,2011
Texas,2,30_39,302671,2011
Texas,1,40_49,320142,2011
Texas,2,40_49,344343,2011
Texas,1,50_59,316818,2011
Texas,2,50_59,340930,2011
Texas,1,60_69,93405,2011
Texas,2,60_69,99897,2011
Utah,1,00_04,6877,2011
Utah,2,00_04,6557,2011
Utah,1,05_09,7204,2011
Utah,2,05_09,7026,2011
Utah,1,10_19,13622,2011
Utah,2,10_19,13025,2011
Utah,1,20_29,10361,2011
Utah,2,20_29,10350,2011
Utah,1,30_39,11467,2011
Utah,2,30_39,11241,2011
Utah,1,40_49,9625,2011
Utah,2,40_49,9396,2011
Utah,1,50_59,8636,2011
Utah,2,50_59,8457,2011
Utah,1,60_69,2411,2011
Utah,2,60_69,2480,2011
Vermont,1,00_04,581,2011
Vermont,2,00_04,540,2011
Vermont,1,05_09,800,2011
Vermont,2,05_09,748,2011
Vermont,1,10_19,2169,2011
Vermont,2,10_19,1998,2011
Vermont,1,20_29,1614,2011
Vermont,2,20_29,1447,2011
Vermont,1,30_39,1645,2011
Vermont,2,30_39,1620,2011
Vermont,1,40_49,2540,2011
Vermont,2,40_49,2657,2011
Vermont,1,50_59,3243,2011
Vermont,2,50_59,3189,2011
Vermont,1,60_69,1143,2011
Vermont,2,60_69,1074,2011
Virginia,1,00_04,18973,2011
Virginia,2,00_04,18301,2011
Virginia,1,05_09,23025,2011
Virginia,2,05_09,22257,2011
Virginia,1,10_19,50972,2011
Virginia,2,10_19,49448,2011
Virginia,1,20_29,38629,2011
Virginia,2,20_29,39095,2011
Virginia,1,30_39,44396,2011
Virginia,2,30_39,48345,2011
Virginia,1,40_49,57539,2011
Virginia,2,40_49,61442,2011
Virginia,1,50_59,57029,2011
Virginia,2,50_59,59916,2011
Virginia,1,60_69,18477,2011
Virginia,2,60_69,19532,2011
Washington,1,00_04,12797,2011
Washington,2,00_04,11963,2011
Washington,1,05_09,14928,2011
Washington,2,05_09,14362,2011
Washington,1,10_19,39375,2011
Washington,2,10_19,37397,2011
Washington,1,20_29,31518,2011
Washington,2,20_29,30774,2011
Washington,1,30_39,29830,2011
Washington,2,30_39,31341,2011
Washington,1,40_49,43299,2011
Washington,2,40_49,43769,2011
Washington,1,50_59,48782,2011
Washington,2,50_59,47228,2011
Washington,1,60_69,13987,2011
Washington,2,60_69,14355,2011
Washington DC,1,00_04,499,2011
Washington DC,2,00_04,397,2011
Washington DC,1,05_09,362,2011
Washington DC,2,05_09,351,2011
Washington DC,1,10_19,560,2011
Washington DC,2,10_19,625,2011
Washington DC,1,20_29,1521,2011
Washington DC,2,20_29,1761,2011
Washington DC,1,30_39,1874,2011
Washington DC,2,30_39,1807,2011
Washington DC,1,40_49,1414,2011
Washington DC,2,40_49,1263,2011
Washington DC,1,50_59,969,2011
Washington DC,2,50_59,1086,2011
Washington DC,1,60_69,344,2011
Washington DC,2,60_69,451,2011
West Virginia,1,00_04,5404,2011
West Virginia,2,00_04,5052,2011
West Virginia,1,05_09,6783,2011
West Virginia,2,05_09,6387,2011
West Virginia,1,10_19,15495,2011
West Virginia,2,10_19,15106,2011
West Virginia,1,20_29,11145,2011
